receipt_id,bill_id,date,hour,item_name,category,quantity,unit_price,payment_method,channel,cashier,customer_age_group,customer_distance_km,loyalty_member
R01264,B1784,24-02-2025,16,coke,Beverages,1,1.2,Online,Online,Bina,26-35,2.7,No
R00291,B1183,13-01-2025,8,Instant Noodles,Pantry,1,0.6,Cash,In-store,Bina,36-50,0.2,No
R01191,B1741,21-02-2025,15,Eggs (6),Dairy,1,1.8,Card,In-store,Amir,26-35,1.7,No
R02783,B2713,19-05-2025,13,Milk 1L,Dairy,2,1.4,Cash,In-store,Carlos,51-65,0.3,No
R00365,B1226,16-01-2025,12,Rice 1kg,Pantry,1,2,Cash,In-store,Bina,36-50,0.7,No
R00509,B1304,22-01-2025,13,Cooking Oil 1L,Pantry,4,3.2,Cash,In-store,Amir,65+,0.5,No
R02958,B2823,27-05-2025,14,coca cola,Beverages,1,1.2,Card,In-store,Amir,36-50,4.3,Yes
R00296,B1186,13-01-2025,16,Rice 1kg,Pantry,2,2,Online,Online,Bina,26-35,5.2,Yes
R01642,B2009,13-03-2025,17,Coca Cola 500ml,Beverages,1,1.2,Card,In-store,Carlos,18-25,4.9,Yes
R02610,B2613,11-05-2025,17,Eggs (6),Dairy,2,1.8,Cash,In-store,Amir,36-50,2.6,No
R01203,B1747,22-02-2025,20,Instant Noodles,Pantry,1,0.6,Cash,In-store,Bina,65+,0.6,No
R00425,B1260,19-01-2025,12,Eggs (6),Dairy,1,1.8,Cash,In-store,Carlos,65+,0.8,Yes
R02753,B2694,17-05-2025,18,bread,Bakery,1,1,Cash,In-store,Amir,26-35,0.8,No
R02370,B2474,29-04-2025,21,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Carlos,51-65,0.1,No
R00025,B1013,02-01-2025,12,Soap Bar,Household,2,0.7,Cash,In-store,Carlos,18-25,1.1,Yes
R00047,B1028,03-01-2025,13,Instant Noodles,Pantry,1,0.6,Cash,In-store,Bina,65+,1.9,Yes
R01891,B2170,25-03-2025,15,Cooking Oil 1L,Pantry,1,3.2,Online,Online,Amir,36-50,6.9,No
R00527,B1316,22-01-2025,15,Eggs (6),Dairy,2,1.8,Card,In-store,Bina,26-35,3.7,No
R01250,B1776,23-02-2025,13,Eggs (6),Dairy,1,1.8,Cash,In-store,Amir,51-65,1.5,No
R01942,B2204,28-03-2025,19,Tea Bags (25),Pantry,1,,Cash,In-store,Bina,51-65,1,Yes
R02912,B2794,25-05-2025,19,bread,Bakery,1,1,Cash,In-store,Amir,36-50,0.2,Yes
R02581,B2595,10-05-2025,7,Milk 1L,Dairy,3,1.4,Cash,In-store,Carlos,65+,1,No
R02199,B2362,15-04-2025,22,coca cola,Beverages,2,1.2,Card,In-store,Carlos,26-35,3.5,No
R00256,B1161,12-01-2025,15,Tea Bags (25),Pantry,3,2.5,Cash,In-store,Bina,65+,1.3,No
R02353,B2466,29-04-2025,16,Soap Bar,Household,1,0.7,Cash,In-store,Bina,26-35,1.1,Yes
R00512,B1306,22-01-2025,20,Instant Noodles,Pantry,2,0.6,Cash,In-store,Carlos,36-50,1.5,No
R00710,B1436,31-01-2025,18,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Amir,51-65,2.1,No
R02516,B2556,07-05-2025,10,coca cola,Beverages,3,1.2,Cash,In-store,Carlos,26-35,0.8,No
R01348,B1833,28-02-2025,14,Potato Chips,Snacks,2,1.1,Cash,In-store,Amir,36-50,1.8,No
R00018,B1009,01-01-2025,11,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Carlos,51-65,2,No
R02725,B2679,16-05-2025,19,Eggs (6),Dairy,1,1.8,Cash,In-store,Bina,65+,1.4,No
R01414,B1871,02-03-2025,17,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Carlos,51-65,1.3,No
R02472,B2532,05-05-2025,18,Bottled Water 1.5L,Beverages,3,0.8,Cash,In-store,Carlos,51-65,1.1,No
R02296,B2426,23-04-2025,14,Fresh Vegetables Pack,Fresh,1,3.5,Card,In-store,Amir,51-65,4.9,No
R02759,B2697,17-05-2025,22,Soap Bar,Household,2,0.7,Cash,In-store,Bina,36-50,1.6,No
R02654,B2636,13-05-2025,18,Tea Bags (25),Pantry,1,2.5,Card,In-store,Amir,26-35,7.6,No
R00903,B1552,08-02-2025,14,White Bread,Bakery,2,1,Cash,In-store,Bina,65+,1.2,No
R02083,B2291,03-04-2025,21,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Amir,65+,1.1,No
R02095,B2301,05-04-2025,8,Rice 1kg,Pantry,4,2,Cash,In-store,Amir,51-65,0.8,No
R00744,B1458,01-02-2025,16,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Carlos,36-50,1.5,Yes
R03042,B2869,30-05-2025,7,Instant Noodles,Pantry,4,0.6,Cash,In-store,Amir,51-65,1.8,Yes
R01240,B1770,23-02-2025,9,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Carlos,36-50,1.8,No
R01061,B1655,15-02-2025,11,Cooking Oil 1L,Pantry,3,3.2,Cash,In-store,Bina,51-65,0.6,No
R00592,B1357,26-01-2025,14,Potato Chips,Snacks,1,1.1,Cash,In-store,Amir,51-65,1.4,Yes
R01602,B1983,11-03-2025,15,Bottled Water 1.5L,Beverages,2,0.8,Cash,In-store,Carlos,65+,0.9,Yes
R01139,B1707,18-02-2025,15,Instant Noodles,Pantry,2,0.6,Cash,In-store,Amir,36-50,0.5,No
R00844,B1518,06-02-2025,15,Cooking Oil 1L,Pantry,2,3.2,Card,In-store,Amir,26-35,5.2,No
R02044,B2267,01-04-2025,12,Soap Bar,Household,2,0.7,Card,In-store,Amir,26-35,2.7,Yes
R02969,B2830,27-05-2025,13,bread,Bakery,3,1,Cash,In-store,Bina,36-50,1.5,Yes
R01759,B2088,18-03-2025,11,Cooking Oil 1L,Pantry,2,3.2,Cash,In-store,Carlos,36-50,0.9,No
R01051,B1648,14-02-2025,21,Eggs (6),Dairy,3,1.8,Cash,In-store,Carlos,36-50,1.9,No
R00771,B1473,02-02-2025,10,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Bina,36-50,2.1,No
R02226,B2378,17-04-2025,19,Milk 1L,Dairy,1,1.4,Cash,In-store,Bina,36-50,0.9,No
R00446,B1270,19-01-2025,14,Coca-Cola,Beverages,3,1.2,Cash,In-store,Bina,36-50,1,No
R01372,B1850,01-03-2025,12,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Bina,18-25,2,No
R00202,B1127,10-01-2025,22,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Carlos,36-50,2,No
R00471,B1281,20-01-2025,17,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Bina,36-50,1.5,No
R01239,B1770,23-02-2025,9,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Carlos,36-50,1.8,No
R01402,B1866,02-03-2025,9,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Bina,26-35,0.6,No
R01256,B1779,24-02-2025,22,Fresh Vegetables Pack,Fresh,2,3.5,Cash,In-store,Bina,26-35,1.4,No
R02615,B2615,11-05-2025,18,Coca-Cola,Beverages,1,1.2,Cash,In-store,Carlos,26-35,0.6,Yes
R02841,B2753,22-05-2025,18,Soap Bar,Household,2,0.7,Cash,In-store,Carlos,65+,1.2,No
R02374,B2475,29-04-2025,9,Frozen Meals,Frozen,2,4,Online,Online,Amir,18-25,7.1,No
R02663,B2642,14-05-2025,8,Fresh Vegetables Pack,Fresh,2,3.5,Cash,In-store,Amir,51-65,0.2,No
R02940,B2811,26-05-2025,10,Bottled Water 1.5L,Beverages,1,0.8,Card,In-store,Bina,36-50,4.8,No
R00490,B1293,21-01-2025,11,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Amir,36-50,0.5,Yes
R00105,B1067,05-01-2025,12,Soap Bar,Household,1,0.7,Cash,In-store,Bina,36-50,0.1,Yes
R00276,B1173,12-01-2025,16,Milk 1L,Dairy,1,1.4,Cash,In-store,Carlos,26-35,1.7,No
R01070,B1660,15-02-2025,16,Tea Bags (25),Pantry,2,2.5,Cash,In-store,Amir,26-35,1.1,No
R01728,B2065,17-03-2025,17,coke,Beverages,1,1.2,Card,In-store,Amir,36-50,3,No
R02696,B2662,15-05-2025,10,Frozen Meals,Frozen,1,4,Cash,In-store,Carlos,51-65,0.1,Yes
R02251,B2398,19-04-2025,11,Instant Noodles,Pantry,1,0.6,Cash,In-store,Amir,51-65,1.6,Yes
R01786,B2105,20-03-2025,8,Rice 1kg,Pantry,3,2,Cash,In-store,Bina,51-65,1.2,Yes
R02205,B2366,15-04-2025,20,Soap Bar,Household,2,0.7,Cash,In-store,Amir,26-35,0.2,Yes
R00975,B1596,11-02-2025,16,Coca-Cola,Beverages,2,1.2,Cash,In-store,Bina,36-50,2.5,No
R03020,B2856,29-05-2025,22,Instant Noodles,Pantry,2,0.6,Cash,In-store,Bina,51-65,1.2,No
R01509,B1926,07-03-2025,10,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Carlos,51-65,0.4,Yes
R01866,B2154,24-03-2025,7,Instant Noodles,Pantry,4,0.6,Cash,In-store,Carlos,26-35,2.8,No
R00553,B1332,24-01-2025,14,Instant Noodles,Pantry,1,0.6,Cash,In-store,Bina,36-50,1.2,No
R02308,B2433,23-04-2025,9,Instant Noodles,Pantry,1,0.6,Cash,In-store,Bina,51-65,1.9,No
R01962,B2217,28-03-2025,12,Coca-Cola,Beverages,1,1.2,Cash,In-store,Amir,51-65,0.3,Yes
R02204,B2365,15-04-2025,22,Fresh Vegetables Pack,Fresh,3,3.5,Cash,In-store,Amir,65+,0.2,No
R02913,B2795,25-05-2025,7,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Carlos,65+,3.1,No
R00830,B1511,05-02-2025,13,Eggs (6),Dairy,1,1.8,Cash,In-store,Carlos,26-35,2.1,No
R01539,B1942,08-03-2025,9,Frozen Meals,Frozen,1,4,Card,In-store,Bina,18-25,7.1,No
R02148,B2332,11-04-2025,16,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Bina,26-35,2,No
R02630,B2623,12-05-2025,13,Milk 1L,Dairy,1,1.4,Cash,In-store,Bina,65+,1.2,Yes
R00874,B1536,07-02-2025,17,Milk 1L,Dairy,2,1.4,Online,Online,Bina,26-35,3.8,No
R02530,B2566,08-05-2025,12,Tea Bags (25),Pantry,2,2.5,Cash,In-store,Carlos,36-50,0.9,No
R02217,B2372,17-04-2025,18,White bread,Bakery,1,1,Online,Online,Amir,26-35,2.2,No
R01784,B2104,20-03-2025,16,Eggs (6),Dairy,2,1.8,Cash,In-store,Carlos,26-35,1.4,Yes
R01294,B1803,26-02-2025,14,Soap Bar,Household,2,0.7,Card,In-store,Bina,26-35,5.2,No
R02948,B2817,26-05-2025,18,Potato Chips,Snacks,4,1.1,Cash,In-store,Carlos,26-35,0.9,No
R02006,B2242,30-03-2025,16,coca cola,Beverages,2,1.2,Cash,In-store,Carlos,65+,0.2,No
R03030,B2860,30-05-2025,9,Bottled Water 1.5L,Beverages,2,0.8,Cash,In-store,Bina,26-35,1,Yes
R00357,B1221,16-01-2025,13,Frozen Meals,Frozen,1,4,Cash,In-store,Carlos,65+,0.8,No
R02631,B2623,12-05-2025,13,coke,Beverages,1,1.2,Cash,In-store,Bina,65+,1.2,No
R01140,B1708,18-02-2025,10,Milk 1L,Dairy,4,1.4,Cash,In-store,Carlos,65+,1.4,No
R01421,B1875,02-03-2025,14,Milk 1L,Dairy,1,1.4,Cash,In-store,Amir,36-50,1.6,No
R01362,B1843,28-02-2025,15,Eggs (6),Dairy,1,1.8,Cash,In-store,Amir,36-50,2.2,No
R02365,B2472,29-04-2025,14,Cooking Oil 1L,Pantry,1,3.2,Online,Online,Amir,18-25,2.3,No
R03024,B2859,29-05-2025,9,Bottled Water 1.5L,Beverages,1,,Card,In-store,Bina,36-50,5,No
R01661,B2020,14-03-2025,19,Rice 1kg,Pantry,1,2,Cash,In-store,Amir,36-50,2.1,No
R00603,B1364,26-01-2025,9,Eggs (6),Dairy,1,1.8,Online,Online,Amir,26-35,6.9,No
R00515,B1308,22-01-2025,17,Milk 1L,Dairy,4,1.4,Cash,In-store,Amir,36-50,0.7,No
R00684,B1419,30-01-2025,15,Tea Bags (25),Pantry,1,2.5,Card,In-store,Bina,26-35,3.2,No
R03014,B2854,29-05-2025,11,Eggs (6),Dairy,1,1.8,Cash,In-store,Amir,51-65,0.9,No
R02699,B2664,15-05-2025,20,Instant Noodles,Pantry,1,0.6,Cash,In-store,Amir,26-35,2.4,No
R01113,B1689,17-02-2025,14,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Bina,26-35,2.2,Yes
R02186,B2356,15-04-2025,14,Potato Chips,Snacks,2,1.1,Cash,In-store,Amir,36-50,0.3,Yes
R02897,B2785,24-05-2025,7,White Bread,Bakery,1,1,Card,In-store,Amir,36-50,3.5,No
R00932,B1573,10-02-2025,7,Rice 1kg,Pantry,2,2,Cash,In-store,Bina,26-35,0.7,No
R00188,B1118,09-01-2025,13,White bread,Bakery,1,1,Cash,In-store,Amir,65+,1.1,Yes
R01589,B1972,10-03-2025,21,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Carlos,18-25,0.6,Yes
R02938,B2811,26-05-2025,10,Tea Bags (25),Pantry,1,2.5,Card,In-store,Bina,36-50,4.8,No
R00673,B1414,29-01-2025,11,Instant Noodles,Pantry,3,0.6,Cash,In-store,Carlos,51-65,0.4,No
R00702,B1431,31-01-2025,17,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Bina,65+,1.6,Yes
R00485,B1289,21-01-2025,14,Soap Bar,Household,1,0.7,Cash,In-store,Carlos,26-35,1.6,No
R02340,B2455,27-04-2025,16,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Bina,26-35,1.8,No
R02762,B2699,17-05-2025,17,Bottled Water 1.5L,Beverages,3,0.8,Cash,In-store,Amir,65+,1.8,Yes
R01054,B1649,14-02-2025,17,Soap Bar,Household,3,0.7,Cash,In-store,Carlos,26-35,0.7,No
R01157,B1719,19-02-2025,7,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Bina,65+,1.1,No
R02562,B2584,09-05-2025,11,White Bread,Bakery,1,1,Cash,In-store,Bina,36-50,1.7,No
R00928,B1570,09-02-2025,11,Rice 1kg,Pantry,4,2,Cash,In-store,Bina,26-35,0.4,Yes
R00817,B1503,05-02-2025,18,Bottled Water 1.5L,Beverages,1,0.8,Online,Online,Carlos,26-35,3.2,Yes
R02739,B2687,16-05-2025,19,Bottled Water 1.5L,Beverages,2,0.8,Cash,In-store,Bina,51-65,2,Yes
R03058,B2884,09-05-2025,11,xxx,Other,1,0.01,Online,Online,Amir,26-35,1,No
R01949,B2209,28-03-2025,10,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Amir,65+,1,No
R01138,B1706,18-02-2025,14,Potato Chips,Snacks,1,1.1,Cash,In-store,Bina,36-50,1.9,Yes
R02291,B2423,23-04-2025,7,Rice 1kg,Pantry,1,2,Cash,In-store,Amir,36-50,2.5,No
R01237,B1768,23-02-2025,13,Potato Chips,Snacks,1,1.1,Cash,In-store,Carlos,36-50,3,No
R00999,B1610,12-02-2025,16,Instant Noodles,Pantry,1,0.6,Cash,In-store,Amir,51-65,1.4,No
R00242,B1154,11-01-2025,15,Frozen Meals,Frozen,1,4,Cash,In-store,Amir,36-50,2.7,Yes
R00731,B1450,01-02-2025,14,Frozen Meals,Frozen,2,4,Card,In-store,Carlos,18-25,1.1,Yes
R02317,B2438,25-04-2025,14,Cooking Oil 1L,Pantry,4,3.2,Cash,In-store,Carlos,65+,1.4,No
R01067,B1659,15-02-2025,19,Bottled Water 1.5L,Beverages,2,0.8,Cash,In-store,Carlos,65+,2.8,No
R01262,B1783,24-02-2025,13,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Amir,18-25,1.1,No
R01413,B1870,02-03-2025,13,Frozen Meals,Frozen,2,4,Card,In-store,Amir,26-35,3.3,No
R01102,B1683,17-02-2025,18,Rice 1kg,Pantry,1,2,Cash,In-store,Amir,18-25,1.3,Yes
R01164,B1724,19-02-2025,12,Coca Cola 500ml,Beverages,2,1.2,Cash,In-store,Amir,36-50,1,No
R01254,B1778,24-02-2025,7,coke,Beverages,2,1.2,Cash,In-store,Amir,65+,1.7,Yes
R01410,B1870,02-03-2025,13,White bread,Bakery,1,1,Card,In-store,Amir,26-35,3.3,No
R01479,B1909,05-03-2025,15,Eggs (6),Dairy,1,1.8,Cash,In-store,Amir,65+,1.1,Yes
R02908,B2791,24-05-2025,17,Frozen Meals,Frozen,2,4,Cash,In-store,Carlos,26-35,0.4,No
R00818,B1503,05-02-2025,18,Soap Bar,Household,1,0.7,Online,Online,Carlos,26-35,3.2,No
R00649,B1396,28-01-2025,10,Fresh Vegetables Pack,Fresh,1,3.5,Cash,In-store,Amir,26-35,1.8,No
R02072,B2284,03-04-2025,17,Rice 1kg,Pantry,2,2,Cash,In-store,Bina,51-65,0.3,No
R01450,B1891,04-03-2025,9,Eggs (6),Dairy,1,1.8,Cash,In-store,Amir,65+,0.3,No
R00172,B1107,09-01-2025,17,Rice 1kg,Pantry,1,,Cash,In-store,Carlos,65+,1.6,No
R01287,B1799,25-02-2025,20,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Amir,26-35,2,No
R02091,B2297,05-04-2025,15,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Amir,26-35,1.4,Yes
R01643,B2009,13-03-2025,17,Cooking Oil 1L,Pantry,2,3.2,Card,In-store,Carlos,18-25,4.9,Yes
R02261,B2402,19-04-2025,10,Cooking Oil 1L,Pantry,2,3.2,Cash,In-store,Carlos,65+,2.2,No
R01912,B2182,26-03-2025,8,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Bina,18-25,2.4,Yes
R01588,B1971,10-03-2025,11,coke,Beverages,2,1.2,Cash,In-store,Bina,51-65,1.2,No
R01148,B1712,18-02-2025,14,Chocolate Bar,Snacks,3,0.9,Cash,In-store,Bina,26-35,0.8,No
R00143,B1092,07-01-2025,13,Coca-Cola,Beverages,2,,Cash,In-store,Bina,36-50,1.4,No
R01424,B1876,03-03-2025,14,Bottled Water 1.5L,Beverages,2,0.8,Cash,In-store,Carlos,51-65,0.9,No
R01063,B1657,15-02-2025,11,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Amir,26-35,1.4,Yes
R00340,B1210,15-01-2025,10,Frozen Meals,Frozen,2,4,Online,Online,Carlos,26-35,4,No
R02131,B2322,09-04-2025,12,Eggs (6),Dairy,2,1.8,Cash,In-store,Bina,36-50,0.7,No
R01653,B2014,13-03-2025,9,Rice 1kg,Pantry,1,2,Cash,In-store,Carlos,51-65,0.2,No
R03090,B2916,13-01-2025,18,xxx,Other,1,0.01,Card,Online,Carlos,26-35,1,No
R00722,B1444,31-01-2025,14,Cooking Oil 1L,Pantry,2,3.2,Cash,In-store,Carlos,65+,0.3,No
R01794,B2111,21-03-2025,19,Instant Noodles,Pantry,1,0.6,Cash,In-store,Carlos,36-50,2.3,No
R00942,B1578,10-02-2025,15,Eggs (6),Dairy,1,1.8,Cash,In-store,Bina,36-50,1.8,Yes
R01384,B1858,01-03-2025,18,Fresh Vegetables Pack,Fresh,2,3.5,Online,Online,Amir,65+,3.3,No
R01685,B2036,14-03-2025,21,Instant Noodles,Pantry,2,0.6,Cash,In-store,Amir,36-50,2.1,Yes
R02177,B2350,13-04-2025,8,White Bread,Bakery,1,1,Cash,In-store,Bina,36-50,0.7,Yes
R02135,B2324,09-04-2025,14,Fresh Vegetables Pack,Fresh,2,3.5,Cash,In-store,Bina,65+,1.7,No
R02706,B2668,15-05-2025,12,Fresh Vegetables Pack,Fresh,2,3.5,Cash,In-store,Amir,18-25,2,No
R00278,B1174,12-01-2025,15,White Bread,Bakery,3,1,Cash,In-store,Carlos,51-65,1.3,No
R01441,B1885,03-03-2025,19,White bread,Bakery,3,1,Online,Online,Bina,26-35,2.3,No
R00217,B1139,10-01-2025,13,Frozen Meals,Frozen,1,4,Cash,In-store,Carlos,65+,1.7,No
R02797,B2721,19-05-2025,18,bread,Bakery,2,1,Cash,In-store,Carlos,51-65,0.8,No
R00570,B1342,25-01-2025,9,Soap Bar,Household,4,0.7,Cash,In-store,Carlos,36-50,2.1,No
R02945,B2815,26-05-2025,11,Milk 1L,Dairy,1,1.4,Cash,In-store,Carlos,51-65,0.4,Yes
R00322,B1198,14-01-2025,12,Milk 1L,Dairy,2,1.4,Cash,In-store,Bina,65+,2.1,No
R00418,B1256,18-01-2025,18,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Carlos,65+,1.6,No
R02646,B2633,13-05-2025,18,Tea Bags (25),Pantry,1,2.5,Card,In-store,Bina,18-25,2,No
R01613,B1990,11-03-2025,7,Instant Noodles,Pantry,4,0.6,Card,In-store,Amir,18-25,3,Yes
R02484,B2538,05-05-2025,19,Chocolate Bar,Snacks,1,0.9,Cash,In-store,Bina,26-35,2.5,No
R02043,B2266,31-03-2025,14,White Bread,Bakery,1,1,Card,In-store,Amir,26-35,1.5,No
R01234,B1767,23-02-2025,15,Instant Noodles,Pantry,2,0.6,Cash,In-store,Carlos,51-65,1.8,No
R00793,B1488,03-02-2025,11,Fresh Vegetables Pack,Fresh,3,3.5,Cash,In-store,Carlos,65+,2.6,No
R01763,B2090,19-03-2025,14,Tea Bags (25),Pantry,2,2.5,Cash,In-store,Bina,18-25,0.2,No
R02529,B2565,08-05-2025,19,Soap Bar,Household,1,0.7,Cash,In-store,Bina,51-65,0.6,No
R02269,B2407,21-04-2025,14,Chocolate Bar,Snacks,4,0.9,Cash,In-store,Bina,18-25,1.3,No
R03064,B2890,26-05-2025,11,test,Other,1,0.01,Online,Online,Bina,26-35,1,No
R01482,B1911,05-03-2025,15,Eggs (6),Dairy,2,1.8,Cash,In-store,Carlos,51-65,1,Yes
R00978,B1598,11-02-2025,13,Cooking Oil 1L,Pantry,4,3.2,Online,Online,Amir,18-25,7.5,Yes
R00796,B1491,04-02-2025,14,Rice 1kg,Pantry,1,2,Cash,In-store,Carlos,36-50,2.2,Yes
R02007,B2243,30-03-2025,12,White bread,Bakery,2,1,Card,In-store,Bina,65+,1.9,Yes
R02445,B2513,04-05-2025,14,Frozen Meals,Frozen,3,4,Card,In-store,Amir,26-35,4.6,No
R02227,B2379,17-04-2025,11,Eggs (6),Dairy,2,1.8,Cash,In-store,Amir,36-50,0.7,No
R00925,B1567,09-02-2025,19,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Bina,51-65,1.5,No
R01979,B2226,29-03-2025,17,Fresh Vegetables Pack,Fresh,1,3.5,Card,In-store,Amir,36-50,1.5,Yes
R02509,B2552,07-05-2025,19,Frozen Meals,Frozen,3,4,Cash,In-store,Bina,18-25,1.4,No
R01499,B1921,06-03-2025,12,Tea Bags (25),Pantry,2,2.5,Cash,In-store,Bina,51-65,2.5,No
R00175,B1108,09-01-2025,15,Tea Bags (25),Pantry,1,2.5,Cash,In-store,Carlos,65+,1.1,Yes
R02916,B2797,25-05-2025,14,Coca-Cola,Beverages,1,1.2,Cash,In-store,Carlos,18-25,1.1,No
R01310,B1812,26-02-2025,12,White Bread,Bakery,1,1,Cash,In-store,Amir,36-50,2.3,Yes
R00379,B1236,17-01-2025,13,Milk 1L,Dairy,1,1.4,Card,In-store,Carlos,51-65,2.3,No
R01638,B2006,12-03-2025,13,White Bread,Bakery,3,1,Cash,In-store,Amir,36-50,0.7,No
R02411,B2499,02-05-2025,13,coca cola,Beverages,4,1.2,Cash,In-store,Bina,51-65,0.6,No
R00836,B1514,05-02-2025,16,Cooking Oil 1L,Pantry,2,3.2,Cash,In-store,Amir,36-50,1.6,No
R00355,B1219,15-01-2025,10,Potato Chips,Snacks,2,1.1,Cash,In-store,Amir,26-35,1.4,No
R02609,B2612,11-05-2025,7,Coca-Cola,Beverages,1,1.2,Cash,In-store,Bina,26-35,1.9,Yes
R00173,B1108,09-01-2025,15,Frozen Meals,Frozen,1,4,Cash,In-store,Carlos,65+,1.1,No
R00124,B1079,06-01-2025,16,Coca-Cola,Beverages,2,1.2,Card,In-store,Bina,26-35,3.2,No
R01142,B1710,18-02-2025,15,Soap Bar,Household,1,0.7,Card,In-store,Amir,26-35,5,No
R02793,B2719,19-05-2025,18,Coca-Cola,Beverages,1,1.2,Cash,In-store,Bina,26-35,2.4,No
R01146,B1710,18-02-2025,15,Tea Bags (25),Pantry,2,2.5,Card,In-store,Amir,26-35,5,No
R02263,B2404,21-04-2025,16,coke,Beverages,3,,Cash,In-store,Carlos,36-50,1.4,No
R02501,B2550,07-05-2025,10,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Carlos,51-65,1.5,Yes
R02496,B2547,06-05-2025,11,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Bina,36-50,2.5,No
R02857,B2762,22-05-2025,7,Milk 1L,Dairy,1,1.4,Cash,In-store,Bina,65+,2.8,No
R00759,B1468,02-02-2025,16,Tea Bags (25),Pantry,1,2.5,Cash,In-store,Amir,65+,0.2,Yes
R01349,B1834,28-02-2025,12,Instant Noodles,Pantry,1,0.6,Cash,In-store,Bina,51-65,2.6,No
R00253,B1159,12-01-2025,11,Rice 1kg,Pantry,1,2,Cash,In-store,Bina,51-65,2,No
R02452,B2517,04-05-2025,16,Coca-Cola,Beverages,2,1.2,Cash,In-store,Carlos,65+,0.8,Yes
R02868,B2770,23-05-2025,22,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Amir,51-65,1.3,No
R02406,B2497,02-05-2025,16,Fresh Vegetables Pack,Fresh,1,3.5,Online,Online,Bina,26-35,6,No
R02483,B2538,05-05-2025,19,bread,Bakery,2,1,Cash,In-store,Bina,26-35,2.5,Yes
R00804,B1495,04-02-2025,14,Potato Chips,Snacks,1,1.1,Card,In-store,Bina,36-50,5.1,No
R02685,B2655,14-05-2025,20,Tea Bags (25),Pantry,2,2.5,Cash,In-store,Amir,65+,2.6,No
R01649,B2012,13-03-2025,18,Frozen Meals,Frozen,1,4,Card,In-store,Amir,18-25,5.1,No
R02059,B2276,01-04-2025,8,Cooking Oil 1L,Pantry,1,3.2,Cash,In-store,Amir,65+,0.4,Yes
R02878,B2775,23-05-2025,11,White bread,Bakery,1,1,Cash,In-store,Amir,65+,0.4,Yes
R02103,B2306,07-04-2025,12,Eggs (6),Dairy,2,1.8,Cash,In-store,Amir,51-65,0.1,No
R01224,B1761,23-02-2025,14,Milk 1L,Dairy,1,1.4,Cash,In-store,Bina,51-65,1.2,No
R01032,B1632,13-02-2025,16,Eggs (6),Dairy,2,1.8,Cash,In-store,Carlos,65+,1.9,No
R01992,B2233,29-03-2025,17,Instant Noodles,Pantry,2,0.6,Cash,In-store,Bina,65+,1.5,No
R02403,B2494,02-05-2025,13,Soap Bar,Household,2,0.7,Cash,In-store,Amir,65+,3.1,No
R02189,B2358,15-04-2025,19,Chocolate Bar,Snacks,2,0.9,Cash,In-store,Carlos,36-50,1.3,No
R00003,B1002,01-01-2025,8,Instant Noodles,Pantry,3,0.6,Online,Online,Carlos,18-25,3,Yes
R00991,B1604,12-02-2025,17,Potato Chips,Snacks,1,1.1,Cash,In-store,Amir,51-65,1.4,No
R00643,B1392,28-01-2025,13,Bottled Water 1.5L,Beverages,1,0.8,Cash,In-store,Amir,51-65,0.9,Yes
R00907,B1554,08-02-2025,10,Soap Bar,Household,2,0.7,Cash,In-store,Amir,18-25,1.4,Yes
R01597,B1979,11-03-2025,15,Potato Chips,Snacks,2,1.1,Cash,In-store,Carlos,36-50,0.6,No
R00206,B1131,10-01-2025,22,Eggs (6),Dairy,1,1.8,Cash,In-store,Carlos,65+,0.8,No
